year,state_fips,state_abbr,state_name,party_detailed,party_simplified,votes,total_votes,vote_pct,vote_share_of_total,candidate_examples,writein_count,democratic_votes_state,republican_votes_state,two_party_total_votes,two_party_vote_share,two_party_vote_pct
1984,26,MI,Michigan,LIBERTARIAN,LIBERTARIAN,10055,3801658,0.26,0.0026448986205492445,"BERGLAND, DAVID",0,1529638,2251571,3781209,,
1984,26,MI,Michigan,ALLIANCE,OTHER,665,3801658,0.02,0.00017492367803731952,"SERRETTE, DENNIS",0,1529638,2251571,3781209,,
1984,26,MI,Michigan,CITIZENS,OTHER,1191,3801658,0.03,0.0003132843617179662,"JOHNSON, SONIA",0,1529638,2251571,3781209,,
1984,26,MI,Michigan,COMMUNIST PARTY USE,OTHER,1048,3801658,0.03,0.00027566919486182083,"HALL, GUS",0,1529638,2251571,3781209,,
1984,26,MI,Michigan,INDEPENDENT,OTHER,3862,3801658,0.1,0.0010158725482407938,"LAROUCHE, LYNDON, JR.",0,1529638,2251571,3781209,,
1984,26,MI,Michigan,OTHER,OTHER,602,3801658,0.02,0.00015835196117062607,OTHER,0,1529638,2251571,3781209,,
1984,26,MI,Michigan,SOCIALIST WORKERS,OTHER,1049,3801658,0.03,0.00027593223798668895,"MASON, MELVIN",0,1529638,2251571,3781209,,
1984,26,MI,Michigan,WORKERS LEAGUE,OTHER,561,3801658,0.01,0.00014756719305103195,"WINN, EDWARD",0,1529638,2251571,3781209,,
1984,26,MI,Michigan,WORKERS WORLD,OTHER,1416,3801658,0.04,0.00037246906481329986,"HOLMES, LARRY",0,1529638,2251571,3781209,,
1984,26,MI,Michigan,REPUBLICAN,REPUBLICAN,2251571,3801658,59.23,0.5922602717025045,"REAGAN, RONALD",0,1529638,2251571,3781209,0.5954632499816858,59.55
1984,27,MN,Minnesota,DEMOCRAT,DEMOCRAT,1036364,2084449,49.72,0.49718846563288427,"MONDALE, WALTER",0,1036364,1032603,2068967,0.5009089076819495,50.09
1984,27,MN,Minnesota,LIBERTARIAN,LIBERTARIAN,2996,2084449,0.14,0.0014373102915926463,"BERGLAND, DAVID",0,1036364,1032603,2068967,,
1984,27,MN,Minnesota,ALLIANCE,OTHER,232,2084449,0.01,0.0001113003964117136,"SERRETTE, DENNIS",0,1036364,1032603,2068967,,
1984,27,MN,Minnesota,CITIZENS,OTHER,1219,2084449,0.06,0.0005848068242494779,"JOHNSON, SONIA",0,1036364,1032603,2068967,,
1984,27,MN,Minnesota,COMMUNIST PARTY USE,OTHER,630,2084449,0.03,0.0003022381454283602,"HALL, GUS",0,1036364,1032603,2068967,,
1984,27,MN,Minnesota,INDEPENDENT,OTHER,3865,2084449,0.19,0.0018542070350485908,"LAROUCHE, LYNDON, JR.",0,1036364,1032603,2068967,,
1984,27,MN,Minnesota,OTHER,OTHER,723,2084449,0.03,0.00034685425261064194,OTHER,0,1036364,1032603,2068967,,
1984,27,MN,Minnesota,POPULIST,OTHER,2377,2084449,0.11,0.0011403493201320829,"RICHARDS, BOB",0,1036364,1032603,2068967,,
1984,27,MN,Minnesota,SOCIALIST WORKERS,OTHER,3180,2084449,0.15,0.0015255830197812468,"MASON, MELVIN",0,1036364,1032603,2068967,,
1984,27,MN,Minnesota,WORKERS LEAGUE,OTHER,260,2084449,0.01,0.00012473320287519627,"WINN, EDWARD",0,1036364,1032603,2068967,,
1984,27,MN,Minnesota,REPUBLICAN,REPUBLICAN,1032603,2084449,49.54,0.49538415187898577,"REAGAN, RONALD",0,1036364,1032603,2068967,0.4990910923180505,49.91
1984,28,MS,Mississippi,DEMOCRAT,DEMOCRAT,352192,941104,37.42,0.3742328159268264,"MONDALE, WALTER",0,352192,582377,934569,0.3768496494105839,37.68
1984,28,MS,Mississippi,LIBERTARIAN,LIBERTARIAN,2336,941104,0.25,0.002482191128716911,"BERGLAND, DAVID",0,352192,582377,934569,,
1984,28,MS,Mississippi,ALLIANCE,OTHER,356,941104,0.04,0.00037827912749281695,"SERRETTE, DENNIS",0,352192,582377,934569,,
1984,28,MS,Mississippi,INDEPENDENT,OTHER,1001,941104,0.11,0.0010636444006188476,"LAROUCHE, LYNDON, JR.",0,352192,582377,934569,,
1984,28,MS,Mississippi,POPULIST,OTHER,641,941104,0.07,0.0006811149458508305,"RICHARDS, BOB",0,352192,582377,934569,,
1984,28,MS,Mississippi,SOCIALIST WORKERS,OTHER,1032,941104,0.11,0.0010965844370016491,"MASON, MELVIN",0,352192,582377,934569,,
1984,28,MS,Mississippi,WORKERS WORLD,OTHER,1169,941104,0.12,0.0012421581461772556,"HOLMES, LARRY",0,352192,582377,934569,,
1984,28,MS,Mississippi,REPUBLICAN,REPUBLICAN,582377,941104,61.88,0.6188232118873154,"REAGAN, RONALD",0,352192,582377,934569,0.623150350589416,62.32
1984,29,MO,Missouri,DEMOCRAT,DEMOCRAT,848583,2122771,39.98,0.39975249332122964,"MONDALE, WALTER",0,848583,1274188,2122771,0.39975249332122964,39.98
1984,29,MO,Missouri,REPUBLICAN,REPUBLICAN,1274188,2122771,60.02,0.6002475066787704,"REAGAN, RONALD",0,848583,1274188,2122771,0.6002475066787704,60.02
1984,30,MT,Montana,DEMOCRAT,DEMOCRAT,146742,384377,38.18,0.381765818454278,"MONDALE, WALTER",0,146742,232450,379192,0.38698601236313,38.7
1984,30,MT,Montana,LIBERTARIAN,LIBERTARIAN,5185,384377,1.35,0.013489360705765433,"BERGLAND, DAVID",0,146742,232450,379192,,
1984,30,MT,Montana,REPUBLICAN,REPUBLICAN,232450,384377,60.47,0.6047448208399566,"REAGAN, RONALD",0,146742,232450,379192,0.61301398763687,61.3
1984,31,NE,Nebraska,DEMOCRAT,DEMOCRAT,187866,652090,28.81,0.28809826864389887,"MONDALE, WALTER",0,187866,460054,647920,0.28995246326707,29.0
