year,state_fips,state_abbr,state_name,office,candidate,party_detailed,party_simplified,writein,candidatevotes,totalvotes,vote_pct,version,notes,electoral_votes,electoral_votes_won_state,electoral_votes_won_election
1988,27,MN,Minnesota,US PRESIDENT,"DUKE, DAVID",POPULIST,OTHER,False,1529,2096790,0.07,20210113,,10,0,0
1988,27,MN,Minnesota,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,OTHER,False,1734,2096790,0.08,20210113,,10,0,0
1988,27,MN,Minnesota,US PRESIDENT,"HERER, JACK",GRASSROOTS,OTHER,False,1949,2096790,0.09,20210113,,10,0,0
1988,27,MN,Minnesota,US PRESIDENT,"LAROUCHE, LYNDON, JR.",NATIONAL ECONOMIC RECOVERY,OTHER,False,1702,2096790,0.08,20210113,,10,0,0
1988,27,MN,Minnesota,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",PROGRESSIVE,OTHER,False,5403,2096790,0.26,20210113,,10,0,0
1988,27,MN,Minnesota,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,OTHER,False,2155,2096790,0.1,20210113,,10,0,0
1988,27,MN,Minnesota,US PRESIDENT,"WINN, EDWARD",WORKERS LEAGUE,OTHER,False,489,2096790,0.02,20210113,,10,0,0
1988,27,MN,Minnesota,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,962337,2096790,45.9,20210113,,10,0,426
1988,28,MS,Mississippi,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,DEMOCRAT,False,363921,931527,39.07,20210113,,7,0,112
1988,28,MS,Mississippi,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,LIBERTARIAN,False,3329,931527,0.36,20210113,,7,0,0
1988,28,MS,Mississippi,US PRESIDENT,,INDEPENDENT,OTHER,False,6387,931527,0.69,20210113,,7,0,0
1988,28,MS,Mississippi,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,557890,931527,59.89,20210113,,7,7,426
1988,29,MO,Missouri,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,DEMOCRAT,False,1001619,2093228,47.85,20210113,,11,0,112
1988,29,MO,Missouri,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,OTHER,False,6656,2093228,0.32,20210113,,11,0,0
1988,29,MO,Missouri,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,1084953,2093228,51.83,20210113,,11,11,426
1988,30,MT,Montana,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,DEMOCRAT,False,168936,365674,46.2,20210113,,4,0,112
1988,30,MT,Montana,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,LIBERTARIAN,False,5047,365674,1.38,20210113,,4,0,0
1988,30,MT,Montana,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,OTHER,False,1279,365674,0.35,20210113,,4,0,0
1988,30,MT,Montana,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,190412,365674,52.07,20210113,,4,4,426
1988,31,NE,Nebraska,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,DEMOCRAT,False,259235,661465,39.19,20210113,,5,0,112
1988,31,NE,Nebraska,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,LIBERTARIAN,False,2534,661465,0.38,20210113,,5,0,0
1988,31,NE,Nebraska,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,OTHER,False,1740,661465,0.26,20210113,,5,0,0
1988,31,NE,Nebraska,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,397956,661465,60.16,20210113,,5,5,426
1988,32,NV,Nevada,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,DEMOCRAT,False,132738,343133,38.68,20210113,,4,0,112
1988,32,NV,Nevada,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,LIBERTARIAN,False,3520,343133,1.03,20210113,,4,0,0
1988,32,NV,Nevada,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,OTHER,False,835,343133,0.24,20210113,,4,0,0
1988,32,NV,Nevada,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,206040,343133,60.05,20210113,,4,4,426
1988,33,NH,New Hampshire,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,DEMOCRAT,False,163696,450525,36.33,20210113,,4,0,112
1988,33,NH,New Hampshire,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,LIBERTARIAN,False,4502,450525,1.0,20210113,,4,0,0
1988,33,NH,New Hampshire,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,OTHER,False,790,450525,0.18,20210113,,4,0,0
1988,33,NH,New Hampshire,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,281537,450525,62.49,20210113,,4,4,426
1988,34,NJ,New Jersey,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,DEMOCRAT,False,1320352,3099553,42.6,20210113,,16,0,112
1988,34,NJ,New Jersey,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,LIBERTARIAN,False,8421,3099553,0.27,20210113,,16,0,0
1988,34,NJ,New Jersey,US PRESIDENT,"DUKE, DAVID",POPULIST,OTHER,False,2446,3099553,0.08,20210113,,16,0,0
1988,34,NJ,New Jersey,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,OTHER,False,5139,3099553,0.17,20210113,,16,0,0
1988,34,NJ,New Jersey,US PRESIDENT,"HERBERG G., LEWIN",PEACE & FREEDOM,OTHER,False,9953,3099553,0.32,20210113,,16,0,0
1988,34,NJ,New Jersey,US PRESIDENT,"HOLMES, LARRY",WORKERS WORLD,OTHER,False,1020,3099553,0.03,20210113,,16,0,0
1988,34,NJ,New Jersey,US PRESIDENT,"KENOYER, WILLA",SOCIALIST,OTHER,False,2587,3099553,0.08,20210113,,16,0,0
1988,34,NJ,New Jersey,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",CONSUMER,OTHER,False,3454,3099553,0.11,20210113,,16,0,0
1988,34,NJ,New Jersey,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,OTHER,False,2298,3099553,0.07,20210113,,16,0,0
1988,34,NJ,New Jersey,US PRESIDENT,"WINN, EDWARD",WORKERS LEAGUE,OTHER,False,691,3099553,0.02,20210113,,16,0,0
1988,34,NJ,New Jersey,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,1743192,3099553,56.24,20210113,,16,16,426
1988,35,NM,New Mexico,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,DEMOCRAT,False,244497,521387,46.89,20210113,,5,0,112
1988,35,NM,New Mexico,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,LIBERTARIAN,False,3368,521387,0.65,20210113,,5,0,0
1988,35,NM,New Mexico,US PRESIDENT,,WRITE-IN,OTHER,True,93,521387,0.02,20210113,,5,0,0
1988,35,NM,New Mexico,US PRESIDENT,"DODGE, EARL",PROHIBITION,OTHER,False,249,521387,0.05,20210113,,5,0,0
1988,35,NM,New Mexico,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,OTHER,False,2237,521387,0.43,20210113,,5,0,0
1988,35,NM,New Mexico,US PRESIDENT,"HOLMES, LARRY",WORKERS WORLD,OTHER,False,258,521387,0.05,20210113,,5,0,0
1988,35,NM,New Mexico,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,OTHER,False,344,521387,0.07,20210113,,5,0,0
1988,35,NM,New Mexico,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,270341,521387,51.85,20210113,,5,5,426
1988,36,NY,New York,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,DEMOCRAT,False,3255487,6485683,50.19,20210113,,36,36,112
1988,36,NY,New York,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,LIBERTARIAN,False,12109,6485683,0.19,20210113,,36,0,0
1988,36,NY,New York,US PRESIDENT,,OTHER,OTHER,False,13,6485683,0.0,20210113,,36,0,0
1988,36,NY,New York,US PRESIDENT,"BUSH, GEORGE H.W.",CONSERVATIVE,OTHER,False,243457,6485683,3.75,20210113,,36,0,0
1988,36,NY,New York,US PRESIDENT,"DUKAKIS, MICHAEL",LIBERAL PARTY,OTHER,False,92395,6485683,1.42,20210113,,36,0,0
1988,36,NY,New York,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,OTHER,False,15845,6485683,0.24,20210113,,36,0,0
1988,36,NY,New York,US PRESIDENT,"HOLMES, LARRY",WORKERS WORLD,OTHER,False,4179,6485683,0.06,20210113,,36,0,0
1988,36,NY,New York,US PRESIDENT,"MARRA, WILLIAM A.",RIGHT-TO-LIFE,OTHER,False,20497,6485683,0.32,20210113,,36,0,0
1988,36,NY,New York,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,OTHER,False,3287,6485683,0.05,20210113,,36,0,0
1988,36,NY,New York,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,2838414,6485683,43.76,20210113,,36,0,426
1988,37,NC,North Carolina,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,DEMOCRAT,False,890167,2134370,41.71,20210113,,13,0,112
1988,37,NC,North Carolina,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,OTHER,False,5682,2134370,0.27,20210113,,13,0,0
1988,37,NC,North Carolina,US PRESIDENT,"PAUL, RONALD """"RON""""",OTHER,OTHER,True,1263,2134370,0.06,20210113,,13,0,0
1988,37,NC,North Carolina,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,1237258,2134370,57.97,20210113,,13,13,426
1988,38,ND,North Dakota,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,DEMOCRAT,False,127739,297261,42.97,20210113,,3,0,112
1988,38,ND,North Dakota,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,LIBERTARIAN,False,1315,297261,0.44,20210113,,3,0,0
1988,38,ND,North Dakota,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,OTHER,False,396,297261,0.13,20210113,,3,0,0
1988,38,ND,North Dakota,US PRESIDENT,"LAROUCHE, LYNDON, JR.",NATIONAL ECONOMIC RECOVERY,OTHER,False,905,297261,0.3,20210113,,3,0,0
1988,38,ND,North Dakota,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,OTHER,False,347,297261,0.12,20210113,,3,0,0
1988,38,ND,North Dakota,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,166559,297261,56.03,20210113,,3,3,426
1988,39,OH,Ohio,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,DEMOCRAT,False,1939629,4393585,44.15,20210113,,23,0,112
1988,39,OH,Ohio,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,LIBERTARIAN,False,11926,4393585,0.27,20210113,,23,0,0
1988,39,OH,Ohio,US PRESIDENT,,INDEPENDENT,OTHER,False,7713,4393585,0.18,20210113,,23,0,0
1988,39,OH,Ohio,US PRESIDENT,,OTHER,OTHER,True,350,4393585,0.01,20210113,,23,0,0
1988,39,OH,Ohio,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,OTHER,False,12017,4393585,0.27,20210113,,23,0,0
1988,39,OH,Ohio,US PRESIDENT,"WINN, EDWARD",WORKERS LEAGUE,OTHER,False,5401,4393585,0.12,20210113,,23,0,0
1988,39,OH,Ohio,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,2416549,4393585,55.0,20210113,,23,23,426
1988,40,OK,Oklahoma,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,DEMOCRAT,False,483423,1171036,41.28,20210113,,8,0,112
1988,40,OK,Oklahoma,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,LIBERTARIAN,False,6261,1171036,0.53,20210113,,8,0,0
1988,40,OK,Oklahoma,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,OTHER,False,2985,1171036,0.25,20210113,,8,0,0
1988,40,OK,Oklahoma,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,678367,1171036,57.93,20210113,,8,8,426
1988,41,OR,Oregon,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,DEMOCRAT,False,616206,1201694,51.28,20210113,,7,7,112
1988,41,OR,Oregon,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,LIBERTARIAN,False,14811,1201694,1.23,20210113,,7,0,0
1988,41,OR,Oregon,US PRESIDENT,,OTHER,OTHER,False,4064,1201694,0.34,20210113,,7,0,0
1988,41,OR,Oregon,US PRESIDENT,"FULANI, LENORA",INDEPENDENT,OTHER,False,6487,1201694,0.54,20210113,,7,0,0
1988,41,OR,Oregon,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,560126,1201694,46.61,20210113,,7,0,426
1988,42,PA,Pennsylvania,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,DEMOCRAT,False,2194944,4536251,48.39,20210113,,25,0,112
1988,42,PA,Pennsylvania,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,LIBERTARIAN,False,12051,4536251,0.27,20210113,,25,0,0
1988,42,PA,Pennsylvania,US PRESIDENT,"DUKE, DAVID",POPULIST,OTHER,False,3444,4536251,0.08,20210113,,25,0,0
1988,42,PA,Pennsylvania,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,OTHER,False,4379,4536251,0.1,20210113,,25,0,0
1988,42,PA,Pennsylvania,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",CONSUMER,OTHER,False,19158,4536251,0.42,20210113,,25,0,0
1988,42,PA,Pennsylvania,US PRESIDENT,"WINN, EDWARD",WORKERS LEAGUE,OTHER,False,2188,4536251,0.05,20210113,,25,0,0
1988,42,PA,Pennsylvania,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,2300087,4536251,50.7,20210113,,25,25,426
1988,44,RI,Rhode Island,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,DEMOCRAT,False,225123,404622,55.64,20210113,,4,4,112
1988,44,RI,Rhode Island,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,LIBERTARIAN,False,825,404622,0.2,20210113,,4,0,0
1988,44,RI,Rhode Island,US PRESIDENT,,OTHER,OTHER,True,53,404622,0.01,20210113,,4,0,0
1988,44,RI,Rhode Island,US PRESIDENT,"DUKE, DAVID",POPULIST,OTHER,False,159,404622,0.04,20210113,,4,0,0
1988,44,RI,Rhode Island,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,OTHER,False,280,404622,0.07,20210113,,4,0,0
1988,44,RI,Rhode Island,US PRESIDENT,"HERBERG G., LEWIN",PEACE & FREEDOM,OTHER,False,195,404622,0.05,20210113,,4,0,0
1988,44,RI,Rhode Island,US PRESIDENT,"KENOYER, WILLA",SOCIALIST,OTHER,False,96,404622,0.02,20210113,,4,0,0
1988,44,RI,Rhode Island,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,OTHER,False,130,404622,0.03,20210113,,4,0,0
1988,44,RI,Rhode Island,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,177761,404622,43.93,20210113,,4,0,426
1988,45,SC,South Carolina,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,DEMOCRAT,False,370554,986009,37.58,20210113,,8,0,112
1988,45,SC,South Carolina,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,LIBERTARIAN,False,4935,986009,0.5,20210113,,8,0,0
1988,45,SC,South Carolina,US PRESIDENT,"FULANI, LENORA",UNITED CITIZENS,OTHER,False,4077,986009,0.41,20210113,,8,0,0
1988,45,SC,South Carolina,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,606443,986009,61.5,20210113,,8,8,426
1988,46,SD,South Dakota,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,DEMOCRAT,False,145560,312991,46.51,20210113,,3,0,112
1988,46,SD,South Dakota,US PRESIDENT,,INDEPENDENT,OTHER,False,2016,312991,0.64,20210113,,3,0,0
1988,46,SD,South Dakota,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,165415,312991,52.85,20210113,,3,3,426
1988,47,TN,Tennessee,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,DEMOCRAT,False,679794,1636250,41.55,20210113,,11,0,112
1988,47,TN,Tennessee,US PRESIDENT,,INDEPENDENT,OTHER,False,8938,1636250,0.55,20210113,,11,0,0
1988,47,TN,Tennessee,US PRESIDENT,,OTHER,OTHER,True,285,1636250,0.02,20210113,,11,0,0
1988,47,TN,Tennessee,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,947233,1636250,57.89,20210113,,11,11,426
1988,48,TX,Texas,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,DEMOCRAT,False,2352748,5427410,43.35,20210113,,29,0,112
1988,48,TX,Texas,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,LIBERTARIAN,False,30355,5427410,0.56,20210113,,29,0,0
1988,48,TX,Texas,US PRESIDENT,,OTHER,OTHER,True,270,5427410,0.0,20210113,,29,0,0
1988,48,TX,Texas,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,OTHER,False,7208,5427410,0.13,20210113,,29,0,0
1988,48,TX,Texas,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,3036829,5427410,55.95,20210113,,29,29,426
1988,49,UT,Utah,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,DEMOCRAT,False,207343,647008,32.05,20210113,,5,0,112
1988,49,UT,Utah,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,LIBERTARIAN,False,7473,647008,1.16,20210113,,5,0,0
1988,49,UT,Utah,US PRESIDENT,"DENNIS, DELMAR",AMERICAN,OTHER,False,2158,647008,0.33,20210113,,5,0,0
1988,49,UT,Utah,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,OTHER,False,455,647008,0.07,20210113,,5,0,0
1988,49,UT,Utah,US PRESIDENT,"KENOYER, WILLA",SOCIALIST,OTHER,False,129,647008,0.02,20210113,,5,0,0
1988,49,UT,Utah,US PRESIDENT,"LAROUCHE, LYNDON, JR.",NATIONAL ECONOMIC RECOVERY,OTHER,False,427,647008,0.07,20210113,,5,0,0
1988,49,UT,Utah,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,OTHER,False,209,647008,0.03,20210113,,5,0,0
1988,49,UT,Utah,US PRESIDENT,"YOUNGKEIT, LOUIE G.",INDEPENDENT,OTHER,False,372,647008,0.06,20210113,,5,0,0
1988,49,UT,Utah,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,428442,647008,66.22,20210113,,5,5,426
1988,50,VT,Vermont,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,DEMOCRAT,False,115775,243328,47.58,20210113,,3,0,112
1988,50,VT,Vermont,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,LIBERTARIAN,False,1000,243328,0.41,20210113,,3,0,0
1988,50,VT,Vermont,US PRESIDENT,"DUKE, DAVID",POPULIST,OTHER,False,189,243328,0.08,20210113,,3,0,0
1988,50,VT,Vermont,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,OTHER,False,205,243328,0.08,20210113,,3,0,0
1988,50,VT,Vermont,US PRESIDENT,"HERBERG G., LEWIN",PEACE & FREEDOM,OTHER,False,164,243328,0.07,20210113,,3,0,0
1988,50,VT,Vermont,US PRESIDENT,"KENOYER, WILLA",LIBERTY UNION PARTY,OTHER,False,142,243328,0.06,20210113,,3,0,0
1988,50,VT,Vermont,US PRESIDENT,"LAROUCHE, LYNDON, JR.",INDEPENDENT,OTHER,False,275,243328,0.11,20210113,,3,0,0
1988,50,VT,Vermont,US PRESIDENT,SCATTERING,OTHER,OTHER,False,1134,243328,0.47,20210113,,3,0,0
1988,50,VT,Vermont,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,OTHER,False,113,243328,0.05,20210113,,3,0,0
1988,50,VT,Vermont,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,124331,243328,51.1,20210113,,3,3,426
1988,51,VA,Virginia,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,DEMOCRAT,False,859799,2191609,39.23,20210113,,12,0,112
1988,51,VA,Virginia,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,LIBERTARIAN,False,8336,2191609,0.38,20210113,,12,0,0
1988,51,VA,Virginia,US PRESIDENT,"FULANI, LENORA",INDEPENDENT,OTHER,False,14312,2191609,0.65,20210113,,12,0,0
1988,51,VA,Virginia,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,1309162,2191609,59.74,20210113,,12,12,426
1988,53,WA,Washington,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,DEMOCRAT,False,933516,1865253,50.05,20210113,,10,10,112
1988,53,WA,Washington,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,LIBERTARIAN,False,17240,1865253,0.92,20210113,,10,0,0
1988,53,WA,Washington,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,OTHER,False,3520,1865253,0.19,20210113,,10,0,0
1988,53,WA,Washington,US PRESIDENT,"HOLMES, LARRY",WORKERS WORLD,OTHER,False,1440,1865253,0.08,20210113,,10,0,0
1988,53,WA,Washington,US PRESIDENT,"LAROUCHE, LYNDON, JR.",INDEPENDENT,OTHER,False,4412,1865253,0.24,20210113,,10,0,0
1988,53,WA,Washington,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,OTHER,False,1290,1865253,0.07,20210113,,10,0,0
1988,53,WA,Washington,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,903835,1865253,48.46,20210113,,10,0,426
1988,54,WV,West Virginia,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,DEMOCRAT,False,341016,653311,52.2,20210113,,6,6,112
1988,54,WV,West Virginia,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,OTHER,False,2230,653311,0.34,20210113,,6,0,0
1988,54,WV,West Virginia,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,310065,653311,47.46,20210113,,6,0,426
1988,55,WI,Wisconsin,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,DEMOCRAT,False,1126794,2191608,51.41,20210113,,11,11,112
1988,55,WI,Wisconsin,US PRESIDENT,,INDEPENDENT,OTHER,False,15042,2191608,0.69,20210113,,11,0,0
1988,55,WI,Wisconsin,US PRESIDENT,SCATTERING,OTHER,OTHER,False,2273,2191608,0.1,20210113,,11,0,0
1988,55,WI,Wisconsin,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,1047499,2191608,47.8,20210113,,11,0,426
1988,56,WY,Wyoming,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,DEMOCRAT,False,67113,176551,38.01,20210113,,3,0,112
1988,56,WY,Wyoming,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,LIBERTARIAN,False,2026,176551,1.15,20210113,,3,0,0
1988,56,WY,Wyoming,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,OTHER,False,545,176551,0.31,20210113,,3,0,0
1988,56,WY,Wyoming,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,106867,176551,60.53,20210113,,3,3,426
1992,01,AL,Alabama,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,False,690080,1688060,40.88,20210113,,9,0,370
1992,01,AL,Alabama,US PRESIDENT,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,False,5737,1688060,0.34,20210113,,9,0,0
1992,01,AL,Alabama,US PRESIDENT,,OTHER,OTHER,True,723,1688060,0.04,20210113,,9,0,0
1992,01,AL,Alabama,US PRESIDENT,OTHER,INDEPENDENT,OTHER,False,4128,1688060,0.24,20210113,,9,0,0
1992,01,AL,Alabama,US PRESIDENT,"PEROT, ROSS",INDEPENDENT,OTHER,False,183109,1688060,10.85,20210113,,9,0,0
1992,01,AL,Alabama,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,804283,1688060,47.65,20210113,,9,9,168
1992,02,AK,Alaska,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,False,78294,258506,30.29,20210113,,3,0,370
1992,02,AK,Alaska,US PRESIDENT,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,False,1378,258506,0.53,20210113,,3,0,0
1992,02,AK,Alaska,US PRESIDENT,,OTHER,OTHER,True,365,258506,0.14,20210113,,3,0,0
1992,02,AK,Alaska,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,OTHER,False,330,258506,0.13,20210113,,3,0,0
1992,02,AK,Alaska,US PRESIDENT,"GRITZ, JAMES """"BO""""",AMERICA FIRST,OTHER,False,1379,258506,0.53,20210113,,3,0,0
1992,02,AK,Alaska,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,OTHER,False,433,258506,0.17,20210113,,3,0,0
1992,02,AK,Alaska,US PRESIDENT,"LAROUCHE, LYNDON, JR.",INDEPENDENTS FOR ECONOMIC RECOVERY,OTHER,False,469,258506,0.18,20210113,,3,0,0
1992,02,AK,Alaska,US PRESIDENT,"PEROT, ROSS",INDEPENDENT,OTHER,False,73481,258506,28.43,20210113,,3,0,0
1992,02,AK,Alaska,US PRESIDENT,"PHILLIPS, HOWARD",TAXPAYERS PARTY,OTHER,False,377,258506,0.15,20210113,,3,0,0
1992,02,AK,Alaska,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,False,102000,258506,39.46,20210113,,3,3,168
1992,04,AZ,Arizona,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,False,543050,1486975,36.52,20210113,,8,0,370
1992,04,AZ,Arizona,US PRESIDENT,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,False,6759,1486975,0.45,20210113,,8,0,0
1992,04,AZ,Arizona,US PRESIDENT,,OTHER,OTHER,True,8,1486975,0.0,20210113,,8,0,0
1992,04,AZ,Arizona,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,OTHER,False,923,1486975,0.06,20210113,,8,0,0
1992,04,AZ,Arizona,US PRESIDENT,"GRITZ, JAMES """"BO""""",INDEPENDENT,OTHER,False,8141,1486975,0.55,20210113,,8,0,0
1992,04,AZ,Arizona,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,OTHER,False,2267,1486975,0.15,20210113,,8,0,0
1992,04,AZ,Arizona,US PRESIDENT,"PEROT, ROSS",INDEPENDENT,OTHER,False,353741,1486975,23.79,20210113,,8,0,0
